episode_key,split,machine,campaign,instance,episode_id,suite,task_id,group,outcome,rows,first_timestep,last_timestep,source_path
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r16,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r16,libero_object_env,9,object,success,115,0,114,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r17,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r17,libero_object_env,9,object,success,114,0,113,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r18,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r18,libero_object_env,9,object,success,123,0,122,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r19,success_calib,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r19,libero_object_env,9,object,success,118,0,117,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r2,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r2,libero_object_env,9,object,success,118,0,117,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r20,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r20,libero_object_env,9,object,success,113,0,112,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r21,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r21,libero_object_env,9,object,success,111,0,110,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r22,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r22,libero_object_env,9,object,success,130,0,129,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r23,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r23,libero_object_env,9,object,success,117,0,116,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r24,success_calib,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r24,libero_object_env,9,object,success,124,0,123,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r25,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r25,libero_object_env,9,object,success,117,0,116,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r26,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r26,libero_object_env,9,object,success,120,0,119,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r27,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r27,libero_object_env,9,object,success,125,0,124,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r28,success_calib,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r28,libero_object_env,9,object,success,114,0,113,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r29,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r29,libero_object_env,9,object,success,117,0,116,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r3,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r3,libero_object_env,9,object,success,113,0,112,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r30,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r30,libero_object_env,9,object,success,125,0,124,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r31,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r31,libero_object_env,9,object,success,118,0,117,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r32,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r32,libero_object_env,9,object,success,124,0,123,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r33,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r33,libero_object_env,9,object,success,119,0,118,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r34,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r34,libero_object_env,9,object,success,125,0,124,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r35,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r35,libero_object_env,9,object,success,122,0,121,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r36,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r36,libero_object_env,9,object,success,115,0,114,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r37,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r37,libero_object_env,9,object,success,119,0,118,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r4,success_calib,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r4,libero_object_env,9,object,success,130,0,129,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r5,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r5,libero_object_env,9,object,success,129,0,128,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r6,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r6,libero_object_env,9,object,success,112,0,111,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r7,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r7,libero_object_env,9,object,success,123,0,122,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r8,success_train,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r8,libero_object_env,9,object,success,118,0,117,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_object_env_t9_r9,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_object_env_t9_r9,libero_object_env,9,object,success,122,0,121,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r0,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r0,libero_spatial_env,0,env,success,84,0,83,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r1,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r1,libero_spatial_env,0,env,success,73,0,72,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r10,success_calib,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r10,libero_spatial_env,0,env,success,70,0,69,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r11,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r11,libero_spatial_env,0,env,success,72,0,71,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r12,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r12,libero_spatial_env,0,env,success,75,0,74,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r13,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r13,libero_spatial_env,0,env,success,75,0,74,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r14,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r14,libero_spatial_env,0,env,success,84,0,83,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r15,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r15,libero_spatial_env,0,env,success,74,0,73,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r16,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r16,libero_spatial_env,0,env,success,76,0,75,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r17,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r17,libero_spatial_env,0,env,success,75,0,74,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r18,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r18,libero_spatial_env,0,env,success,88,0,87,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r19,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r19,libero_spatial_env,0,env,success,83,0,82,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r2,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r2,libero_spatial_env,0,env,success,80,0,79,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r20,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r20,libero_spatial_env,0,env,success,76,0,75,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r21,success_calib,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r21,libero_spatial_env,0,env,success,72,0,71,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r22,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r22,libero_spatial_env,0,env,success,77,0,76,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r23,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r23,libero_spatial_env,0,env,success,69,0,68,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r24,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r24,libero_spatial_env,0,env,success,76,0,75,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r25,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r25,libero_spatial_env,0,env,success,72,0,71,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r26,success_calib,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r26,libero_spatial_env,0,env,success,79,0,78,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r27,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r27,libero_spatial_env,0,env,success,81,0,80,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r28,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r28,libero_spatial_env,0,env,success,71,0,70,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r29,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r29,libero_spatial_env,0,env,success,74,0,73,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r3,success_calib,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r3,libero_spatial_env,0,env,success,72,0,71,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r30,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r30,libero_spatial_env,0,env,success,75,0,74,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r31,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r31,libero_spatial_env,0,env,success,71,0,70,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r32,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r32,libero_spatial_env,0,env,success,81,0,80,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r33,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r33,libero_spatial_env,0,env,success,74,0,73,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r34,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r34,libero_spatial_env,0,env,success,70,0,69,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r35,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r35,libero_spatial_env,0,env,success,72,0,71,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r36,success_calib,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r36,libero_spatial_env,0,env,success,69,0,68,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r37,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r37,libero_spatial_env,0,env,success,76,0,75,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r38,success_calib,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r38,libero_spatial_env,0,env,success,73,0,72,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r4,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r4,libero_spatial_env,0,env,success,74,0,73,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r5,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r5,libero_spatial_env,0,env,success,71,0,70,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r6,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r6,libero_spatial_env,0,env,success,69,0,68,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r7,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r7,libero_spatial_env,0,env,success,82,0,81,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r8,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r8,libero_spatial_env,0,env,success,78,0,77,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t0_r9,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t0_r9,libero_spatial_env,0,env,success,75,0,74,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t1_r0,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t1_r0,libero_spatial_env,1,env,success,118,0,117,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t1_r1,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t1_r1,libero_spatial_env,1,env,success,104,0,103,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t1_r10,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t1_r10,libero_spatial_env,1,env,success,152,0,151,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t1_r11,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t1_r11,libero_spatial_env,1,env,success,115,0,114,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t1_r12,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t1_r12,libero_spatial_env,1,env,success,111,0,110,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t1_r13,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t1_r13,libero_spatial_env,1,env,success,112,0,111,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t1_r14,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t1_r14,libero_spatial_env,1,env,success,112,0,111,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t1_r15,success_calib,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t1_r15,libero_spatial_env,1,env,success,109,0,108,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t1_r16,success_train,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t1_r16,libero_spatial_env,1,env,success,110,0,109,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_spatial_env_t1_r17,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_spatial_env_t1_r17,libero_spatial_env,1,env,success,107,0,106,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
